,Flight_miles_12mo,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans
2698,2800,171637,0,1,1,1,4300,8
2699,1500,35243,0,2,1,1,10046,15
2700,0,46186,0,2,1,1,9744,14
2701,0,54810,0,3,1,1,19665,21
2702,0,25637,0,1,1,1,445,3
2703,0,35088,0,1,1,1,320,2
2704,500,73899,0,1,1,1,2745,14
2705,100,81171,0,1,1,1,3700,4
2706,200,39418,0,1,1,1,700,3
2707,0,62124,0,1,1,1,0,0
2708,0,14134,0,1,1,1,2125,9
2709,9729,405499,1000,4,1,1,72318,46
2710,0,20353,0,1,1,1,1729,5
2711,0,93154,0,4,1,1,30752,21
2712,250,9492,0,1,1,1,781,6
2713,700,18369,0,1,1,1,800,4
2714,100,32824,0,1,1,1,1660,5
2715,2200,109416,0,5,1,1,73665,39
2716,0,28312,0,1,1,1,1726,13
2717,0,78462,0,3,1,1,20291,14
2718,0,32740,0,1,1,1,10722,4
2719,0,57293,0,1,1,1,1000,1
2720,0,174743,0,1,1,1,27460,12
2721,0,59486,0,1,1,1,3517,4
2722,0,211355,0,2,1,1,11238,12
2723,0,56805,0,3,1,1,16617,17
2724,0,278258,0,1,1,1,1000,1
2725,0,18545,0,3,1,1,25053,22
2726,0,5570,0,1,1,1,9094,26
2727,1000,44690,0,3,1,1,24779,15
2728,0,127835,0,4,1,1,52700,21
2729,100,32540,0,4,1,1,44283,17
2730,0,54396,629,4,1,1,34007,16
2731,0,162840,0,5,1,1,57382,15
2732,4000,109441,0,1,1,1,6500,10
2733,0,7369,0,1,1,1,0,0
2734,0,16378,0,1,1,1,0,0
2735,0,39859,0,1,1,1,3675,8
2736,0,44214,0,3,1,1,24928,13
2737,0,73102,0,3,1,1,18156,20
2738,0,3552,0,1,1,1,10597,17
2739,0,71593,0,3,1,1,22666,17
2740,0,74072,0,4,1,1,50272,39
2741,0,42970,0,1,2,1,7889,14
2742,150,23385,0,3,1,1,18303,15
2743,0,51176,0,4,1,1,40397,16
2744,0,12426,0,1,1,1,0,0
2745,0,10062,0,1,1,1,2000,9
2746,0,34790,0,1,1,1,0,0
2747,6195,95759,0,1,1,1,9198,12
2748,0,51592,0,1,1,1,18678,9
2749,0,23294,0,1,1,1,420,4
2750,0,33398,0,3,1,1,14086,15
2751,9000,229576,0,1,1,1,9030,19
2752,0,60250,0,3,1,1,43071,12
2753,0,81871,0,3,1,1,23068,20
2754,200,259529,0,1,1,1,700,3
2755,0,430,0,1,1,1,220,1
2756,0,75949,0,1,1,1,952,4
2757,500,44206,0,3,1,1,22598,14
2758,550,125274,0,1,1,1,3150,4
2759,0,104670,0,1,1,1,3993,12
2760,300,282971,0,1,1,1,5780,16
2761,0,28731,0,4,1,1,29782,11
2762,0,16965,1651,1,1,1,2475,13
2763,500,50658,1674,1,1,1,1600,3
2764,2287,124681,0,1,1,1,23392,39
2765,0,74352,0,3,1,1,17868,15
2766,0,70308,0,4,1,1,41704,19
2767,50,98722,0,3,1,1,18012,19
2768,0,79020,0,1,1,1,3422,10
2769,0,28335,0,1,1,1,400,3
2770,0,22011,0,1,1,1,0,0
2771,0,49436,0,4,1,1,33836,13
2772,0,145072,0,1,1,1,15000,4
2773,0,8992,0,2,1,1,9113,11
2774,0,72497,0,3,1,1,24279,13
2775,4550,187999,0,4,1,1,52429,49
2776,0,62335,0,1,1,1,500,1
2777,0,41556,0,3,1,1,26682,4
2778,0,15436,0,1,1,1,6147,13
2779,0,109618,0,3,1,1,14159,11
2780,0,182228,0,4,1,1,41048,12
2781,0,1000,0,1,1,1,0,0
2782,0,36699,0,1,1,1,2500,13
2783,450,135828,0,3,1,1,34495,28
2784,0,39098,0,3,1,1,18992,14
2785,400,20713,0,3,1,1,13421,12
2786,0,18959,0,1,1,1,0,0
2787,0,28010,0,1,1,1,150,3
2788,650,148976,0,1,1,1,2650,3
2789,4723,126680,0,1,1,1,18248,39
2790,0,664,0,1,1,1,0,0
2791,0,18533,0,3,1,1,27904,14
2792,0,202168,0,3,1,1,12463,18
2793,0,4653,2433,1,1,1,0,0
2794,0,37839,0,3,1,1,11512,16
2795,0,29196,0,2,1,1,7011,15
2796,600,38378,0,1,1,1,1600,4
2797,200,66716,0,3,1,1,22571,16
2798,0,7500,0,1,1,1,0,0
2799,450,47992,0,1,1,1,645,4
2800,0,85823,0,1,1,1,0,0
2801,0,32323,0,1,1,1,1250,3
2802,4050,87633,0,4,1,1,69237,37
2803,0,104523,0,1,1,1,4000,2
2804,0,60856,0,2,1,1,17332,8
2805,0,15526,0,1,1,1,2750,15
2806,200,83781,0,4,1,1,35151,22
2807,0,17681,0,1,1,1,500,1
2808,0,76909,0,3,1,1,18405,12
2809,0,22084,0,1,1,1,2773,10
2810,0,50783,0,3,1,1,11595,15
2811,100,43220,0,1,1,1,4985,20
2812,0,41275,0,1,1,1,0,0
2813,900,13738,0,2,1,1,6485,18
2814,0,32270,0,1,1,1,0,0
2815,0,22053,0,4,1,1,39810,27
2816,0,32708,0,3,1,1,11556,13
2817,2500,7108,0,1,1,1,5598,8
2818,0,47056,0,1,1,1,0,0
2819,0,112197,0,4,1,1,32108,16
2820,0,106757,0,5,1,1,51234,13
2821,850,105294,0,4,1,1,56281,26
2822,3100,180481,1249,3,1,1,18315,25
2823,0,169139,0,1,1,1,9500,5
2824,750,92406,0,2,1,1,9402,26
2825,0,41150,0,1,1,1,0,0
2826,0,3831,0,1,1,1,2,4
2827,0,48014,0,1,1,1,0,0
2828,200,19078,0,1,1,1,200,1
2829,0,3965,0,2,1,1,8228,12
2830,0,37965,0,1,1,1,2250,5
2831,450,69884,0,5,1,1,89360,24
2832,0,24557,0,3,1,1,18957,20
2833,0,16733,0,1,1,1,1000,1
2834,0,41824,0,1,1,1,2100,3
2835,500,8188,0,1,1,1,500,1
2836,3091,36146,0,1,1,1,4091,10
2837,0,37331,0,1,1,1,0,0
2838,0,15000,0,1,1,1,15000,1
2839,0,232194,0,4,1,1,46165,17
2840,622,8557,0,1,1,1,200622,5
2841,0,1000,0,1,1,1,1000,1
2842,0,84179,0,3,1,1,22397,19
2843,0,66590,0,1,1,1,1300,13
2844,0,66445,0,3,1,1,22276,13
2845,2100,174286,0,1,1,1,11850,18
2846,0,33951,0,3,1,1,12279,14
2847,0,27204,0,2,1,1,7627,16
2848,0,16442,0,1,1,1,0,0
2849,0,39669,0,4,1,1,31989,14
2850,0,8063,0,1,1,1,18250,5
2851,0,15243,0,1,1,1,675,3
2852,0,17603,2543,2,1,1,7247,14
2853,0,66466,0,4,1,2,86952,22
2854,100,52537,0,4,1,1,49146,19
2855,0,51172,0,1,1,1,500,4
2856,400,56186,0,3,1,1,27538,20
2857,0,18074,0,1,1,1,1625,6
2858,0,31759,0,1,1,1,0,0
2859,0,34007,0,1,1,1,440,2
2860,0,28338,0,1,1,1,90,2
2861,0,28693,0,2,1,1,8229,20
2862,0,15036,0,2,1,1,7917,8
2863,0,26797,0,1,1,1,0,0
2864,150,79192,0,3,1,1,14404,21
2865,1997,83651,0,3,1,1,14809,18
2866,0,19128,0,2,1,1,10595,27
2867,0,11245,0,1,1,1,0,0
2868,0,18735,0,1,1,1,4100,19
2869,0,43310,0,3,1,1,11943,14
2870,0,51142,0,1,1,1,5000,3
2871,0,127588,0,2,1,1,11297,11
2872,250,43304,0,1,1,1,3750,4
2873,0,33064,0,1,1,1,300,3
2874,0,10424,0,1,1,1,0,0
2875,0,6517,0,1,1,1,2025,8
2876,0,47160,0,1,1,1,0,0
2877,0,15584,0,1,1,1,2875,16
2878,800,164222,0,1,1,1,7300,5
2879,0,248738,0,1,1,1,500,1
2880,0,25853,0,3,1,1,23163,18
2881,600,113183,0,1,1,1,4200,8
2882,0,153664,0,5,1,1,55567,17
2883,0,21285,0,1,1,1,2375,12
2884,150,70353,0,1,1,1,2986,15
2885,0,39728,0,3,1,1,16359,11
2886,0,28294,0,1,1,1,0,0
2887,0,109505,0,3,1,1,15766,23
2888,2537,78317,0,3,1,1,34282,35
2889,150,20969,0,3,1,1,40234,13
2890,0,36398,0,2,1,1,9704,22
2891,50,166199,6168,1,1,1,10550,5
2892,450,147770,0,4,1,1,64517,31
2893,0,16875,0,1,1,1,500,1
2894,0,17060,0,1,1,1,0,0
2895,0,44101,0,5,1,1,57114,19
2896,0,142729,0,1,1,1,0,0
2897,500,23578,0,3,1,1,16366,17
2898,800,19881,0,1,1,1,800,4
2899,0,62960,0,5,1,1,50255,10
2900,0,16685,0,1,1,1,400,2
2901,0,33405,0,1,1,1,1600,3
2902,0,37211,0,3,1,1,23007,18
2903,2900,2900,0,1,1,1,2900,29
2904,0,99226,0,2,1,1,5796,12
2905,500,31899,0,4,1,1,29816,20
2906,0,17769,0,1,2,1,5165,10
2907,500,50212,0,1,1,1,1507,7
2908,500,32125,0,1,1,1,1010,4
2909,0,12120,0,1,1,1,1000,1
2910,0,82352,0,1,1,1,5760,18
2911,0,6286,0,1,1,1,230,3
2912,0,17326,0,1,1,1,0,0
2913,0,32234,0,3,1,1,17001,13
2914,1565,60386,2738,3,1,1,24356,14
2915,0,56174,0,2,1,1,6589,15
2916,0,81144,0,1,1,1,34664,17
2917,0,51737,0,1,1,1,3119,19
2918,150,95537,0,4,1,1,29226,17
2919,100,36311,0,1,1,1,100,1
2920,0,23518,0,3,1,1,11843,13
2921,250,34042,0,1,1,1,3463,14
2922,0,19591,0,1,1,1,4437,8
2923,0,46455,0,1,1,1,6817,11
2924,0,89413,0,3,1,1,24667,21
2925,600,169546,0,5,1,1,68315,24
2926,0,17135,0,1,1,1,60,2
2927,0,72253,0,4,1,1,29227,16
2928,500,8344,0,1,1,1,1500,2
2929,0,52718,0,3,1,1,11540,11
2930,0,23933,0,2,1,1,10144,15
2931,0,179207,0,1,1,1,7041,6
2932,0,76177,0,4,1,1,31922,16
2933,0,11472,0,2,1,1,9068,14
2934,0,131635,0,5,1,1,60315,9
2935,0,124027,0,2,1,1,8698,12
2936,0,15138,0,1,1,1,140,3
2937,0,43229,0,1,1,1,5000,1
2938,1700,310226,0,4,1,1,61894,28
2939,0,27043,0,1,1,1,0,0
2940,0,55381,0,1,1,1,0,0
2941,0,53983,0,3,1,1,24862,13
2942,0,59179,0,3,1,1,18908,15
2943,350,43510,0,1,1,1,4850,6
2944,0,32886,0,1,1,1,3606,10
2945,150,7015,0,1,1,1,1150,3
2946,500,19627,0,1,1,1,500,1
2947,3300,79903,0,1,1,1,6600,13
2948,0,28464,0,1,1,1,5167,16
2949,100,9768,0,1,1,1,7069,8
2950,600,18522,0,1,1,1,4100,8
2951,400,55086,0,1,1,1,525,3
2952,0,158986,0,1,1,1,3558,14
2953,0,18939,0,1,1,1,855,3
2954,550,242018,0,1,1,1,3050,3
2955,0,61474,0,1,1,4,47717,14
2956,0,53892,1619,3,1,1,28641,20
2957,50,23315,0,1,1,1,705,5
2958,0,33918,0,1,1,1,145,3
2959,0,65926,0,3,1,1,11639,17
2960,0,67753,0,3,1,1,18303,15
2961,0,49280,0,1,1,1,22370,16
2962,0,97606,0,4,1,1,42980,24
2963,1200,36861,0,1,1,1,4642,16
2964,0,49749,0,3,1,1,13609,18
2965,350,36300,0,1,1,1,450,2
2966,0,80500,0,3,1,1,16368,16
2967,0,8210,0,1,2,1,9122,16
2968,0,40257,0,1,1,1,12885,31
2969,267,31930,6153,1,1,1,1337,6
2970,0,9154,0,1,1,1,0,0
2971,0,54345,0,1,1,1,1850,8
2972,500,38835,0,1,1,1,2625,11
2973,0,4858,0,1,1,1,0,0
2974,0,56745,0,1,1,1,6000,3
2975,0,87507,0,3,1,1,17714,19
2976,4358,84126,0,1,1,1,5858,11
2977,0,27566,0,1,1,1,6362,24
2978,1800,22805,0,1,3,1,26334,27
2979,0,38508,0,3,1,1,13523,13
2980,0,8184,0,1,1,1,0,0
2981,325,12263,0,1,1,1,325,1
2982,0,89576,0,3,1,1,20333,15
2983,500,183303,4361,1,1,1,11500,3
2984,0,326201,0,1,1,1,19350,14
2985,0,132894,0,4,1,1,34540,15
2986,0,12881,0,1,1,1,500,1
2987,500,114037,0,1,1,1,14000,7
2988,0,71682,0,3,1,1,11662,11
2989,0,94016,0,1,1,1,4773,6
2990,0,71263,0,5,1,1,80554,41
2991,0,16341,0,1,1,1,0,0
2992,0,60331,0,3,1,1,17878,27
2993,650,47966,2947,3,1,1,51615,11
2994,0,148086,0,4,1,1,32551,14
2995,300,15279,0,3,1,1,17984,19
2996,2116,0,0,1,1,1,5491,18
2997,100,52885,0,1,1,1,1600,6
2998,0,36844,0,2,1,1,21715,16
2999,4650,142527,1000,1,3,1,24091,47
3000,0,20390,0,1,1,1,2500,1
3001,0,29182,0,5,1,1,50698,14
3002,1450,65207,0,4,1,1,34832,18
3003,0,568,0,1,1,1,710,3
3004,0,30759,0,1,1,1,510,3
3005,396,276,0,1,1,1,2396,3
3006,500,22496,0,1,1,1,9712,14
3007,0,23846,0,1,1,1,9177,6
3008,0,26505,0,1,1,1,0,0
3009,0,72131,0,2,1,1,7681,17
3010,0,24406,0,1,1,1,5005,14
3011,100,63193,0,3,1,1,20372,14
3012,0,23179,0,1,1,1,0,0
3013,0,14710,0,1,1,1,3500,2
3014,200,74073,0,4,1,1,45526,41
3015,200,43348,0,4,1,1,68846,25
3016,0,97424,0,5,1,1,63796,17
3017,0,20603,0,1,1,1,115,5
3018,1850,92097,2194,1,1,1,20450,8
3019,0,31520,0,1,1,1,130,2
3020,0,29350,0,4,1,1,27703,15
3021,2612,20537,0,3,1,1,44791,21
3022,0,17376,0,1,1,1,4920,11
3023,4218,24563,0,1,1,1,5718,8
3024,600,52562,0,3,1,1,23773,15
3025,0,48224,0,1,1,1,0,0
3026,0,13271,0,1,1,1,0,0
3027,650,129919,719,1,1,1,7150,5
3028,0,17893,0,2,1,1,9623,13
3029,0,52693,0,1,1,1,947,4
3030,0,50895,0,4,1,1,29618,15
3031,5473,36459,0,1,1,1,7573,17
3032,0,68532,0,5,1,1,68704,21
3033,0,34862,0,1,1,1,2725,5
3034,0,20391,0,1,1,1,90,3
3035,500,178010,0,1,1,1,5500,4
3036,0,20773,0,3,1,1,13619,14
3037,0,264735,0,2,1,1,6980,17
3038,0,45883,2611,1,1,1,5647,11
3039,100,36978,0,1,1,1,100,1
3040,3250,449205,1121,1,1,1,4750,9
3041,0,45005,0,1,1,1,0,0
3042,0,45533,0,5,1,1,56208,16
3043,0,26513,0,1,1,1,7670,14
3044,0,20417,0,1,1,1,5000,1
3045,0,7490,0,1,1,1,0,0
3046,150,14394,0,1,1,1,935,4
3047,4379,103888,0,1,1,1,4379,3
3048,0,61191,0,2,1,1,8502,17
3049,0,7329,0,2,1,1,10639,16
3050,0,12688,0,1,1,1,0,0
3051,0,106921,0,4,1,1,26666,13
3052,300,31668,2576,1,1,1,1800,3
3053,150,34996,0,2,1,1,6313,14
3054,300,23099,0,1,1,1,300,3
3055,0,109133,0,3,1,1,21378,16
3056,3900,103586,0,1,1,1,4000,7
3057,0,45575,0,3,1,1,23223,17
3058,0,76430,0,3,1,1,13653,17
3059,0,18059,0,1,1,1,0,0
3060,0,188759,0,1,1,1,3082,3
3061,0,36953,0,3,1,1,25598,16
3062,300,27155,0,4,1,1,47252,15
3063,0,89112,4670,2,1,1,28670,29
3064,0,72768,0,1,1,1,290,3
3065,0,23178,0,1,1,1,0,0
3066,0,25676,0,1,1,1,0,0
3067,250,63190,0,3,1,1,18950,13
3068,0,1666,0,1,1,1,980,3
3069,500,105544,0,4,1,1,31001,16
3070,150,206287,1761,2,1,1,11294,20
3071,750,40255,0,1,1,1,2975,13
3072,0,5317,0,1,1,1,0,0
3073,0,7606,0,4,1,1,29307,17
3074,750,43255,0,1,1,1,2691,3
3075,0,22414,0,1,1,1,1094,3
3076,350,92225,0,4,1,1,48276,19
3077,0,127199,0,1,1,1,2563,14
3078,0,12176,0,1,1,1,875,7
3079,0,142929,0,4,1,1,40826,23
3080,0,28670,0,2,1,1,11727,11
3081,700,82122,0,1,1,1,700,3
3082,4673,54637,0,1,1,1,21181,27
3083,0,6181,0,1,1,1,2000,9
3084,2800,25485,0,1,1,1,9655,10
3085,0,16136,0,1,1,1,0,0
3086,500,128213,0,2,1,1,7956,13
3087,0,92492,0,1,1,1,11029,6
3088,500,85412,0,3,1,1,25102,16
3089,0,46003,0,1,1,1,1340,7
3090,0,95982,0,1,1,1,3630,3
3091,0,20529,0,1,1,1,0,0
3092,1050,28254,0,3,1,1,17117,19
3093,3900,26101,0,1,1,1,3900,15
3094,0,50939,0,3,1,1,16453,16
3095,0,35039,0,1,1,1,174,1
3096,7974,175501,1000,3,1,1,34318,36
3097,0,1439,0,1,1,1,80,2
3098,2500,214674,0,1,1,1,25688,23
3099,1004,38429,0,1,1,1,1004,2
3100,0,22865,0,1,1,1,1750,7
3101,0,23033,0,2,1,1,7910,15
3102,0,103172,0,1,1,1,3125,3
3103,700,23448,0,4,1,1,36941,18
3104,3050,115161,0,1,1,1,9050,18
3105,4800,58382,0,1,1,1,11327,32
3106,0,156766,0,3,1,1,23375,27
3107,0,34137,0,1,1,1,335,5
3108,3757,17219,0,1,1,1,6167,10
3109,0,43823,0,1,1,1,500,1
3110,0,63364,0,3,1,1,15415,11
3111,0,18497,0,3,1,1,14138,12
3112,0,23173,0,2,1,1,7843,8
3113,0,51367,0,4,1,1,40004,24
3114,0,34894,0,3,1,1,13955,17
3115,0,7422,0,1,1,1,2229,3
3116,850,16090,0,1,1,1,850,6
3117,0,2784,0,1,1,1,0,0
3118,500,54177,0,3,1,1,45403,15
3119,0,29326,0,2,1,1,23061,7
3120,0,26164,2556,1,1,1,0,0
3121,0,29518,0,1,1,1,2702,12
3122,0,29754,6396,1,1,1,500,1
3123,0,8000,0,1,1,1,0,0
3124,1500,69788,0,1,1,1,1500,3
3125,0,38042,0,1,1,1,7658,17
3126,0,23894,0,1,1,1,6000,3
3127,0,110628,0,5,1,1,63759,13
3128,190,10839,0,1,1,1,190,1
3129,0,47513,0,3,1,1,19904,13
3130,0,16321,0,1,1,1,0,0
3131,0,37550,0,1,1,1,0,0
3132,0,37936,0,2,1,1,6211,12
3133,3600,38061,0,3,1,1,34227,18
3134,0,25934,0,1,1,1,370,3
3135,4200,54942,0,1,1,1,4200,10
3136,500,139423,0,4,1,1,54152,25
3137,600,298505,0,5,1,1,130647,32
3138,0,98753,0,1,1,1,1475,5
3139,0,25157,0,1,1,1,830,3
3140,0,24134,0,1,1,1,1250,3
3141,0,6628,0,1,1,1,2125,8
3142,0,14504,0,1,1,1,0,0
3143,0,36665,0,1,1,1,3250,19
3144,0,17481,0,1,1,1,1396,3
3145,0,33111,0,1,1,1,0,0
3146,0,89237,0,4,1,2,37668,18
3147,0,93028,0,4,1,1,40887,22
3148,0,89094,0,5,1,1,55865,13
3149,0,11109,0,5,1,1,53627,13
3150,0,14957,0,1,1,1,0,0
3151,0,17823,0,1,1,1,15323,8
3152,0,8485,0,1,1,1,0,0
3153,0,56756,0,3,1,1,10851,14
3154,0,99196,0,4,1,1,28334,16
3155,0,21736,0,1,2,1,6672,10
3156,0,11324,0,3,1,1,11082,11
3157,2300,60109,0,1,1,1,2300,6
3158,810,129887,0,1,1,1,26810,10
3159,0,18150,0,1,1,1,240,2
3160,5100,57432,0,2,1,1,13422,19
3161,0,32659,0,1,1,1,3614,14
3162,200,103203,0,1,1,1,3200,4
3163,0,27122,0,1,1,1,0,0
3164,0,40252,0,1,1,1,1375,4
3165,6647,194816,0,1,1,1,20822,25
3166,0,65460,0,1,1,1,0,0
3167,0,17863,0,1,1,1,0,0
3168,150,28443,0,4,1,1,53065,18
3169,957,15655,0,1,1,1,2807,12
3170,1500,38307,0,1,1,1,1500,3
3171,0,15135,0,3,1,1,13357,14
3172,2000,73601,0,2,1,1,12902,36
3173,0,31489,0,3,1,1,21950,21
3174,0,48852,0,1,1,1,1058,3
3175,0,188883,0,1,1,1,5500,3
3176,0,37212,0,1,1,1,0,0
3177,0,43285,0,1,1,1,745,3
3178,0,10758,0,1,1,1,0,0
3179,0,40926,0,1,1,1,1725,7
3180,0,10915,0,1,1,1,5455,15
3181,0,38580,0,1,1,1,4337,7
3182,4652,26650,0,1,1,1,4652,11
3183,800,25268,888,1,1,1,4566,8
3184,200,9338,0,1,1,1,200,1
3185,2100,67070,0,4,1,1,34600,27
3186,0,19382,0,1,1,1,195,2
3187,0,25205,0,1,1,1,0,0
3188,0,9634,0,1,1,1,9634,5
3189,550,18954,0,1,1,1,550,3
3190,0,41279,0,2,1,1,8682,14
3191,0,56624,0,1,2,1,12311,14
3192,0,11021,0,1,1,1,115,2
3193,0,4096,0,1,1,1,3802,8
3194,0,5199,0,3,1,1,28100,16
3195,0,41072,0,1,1,1,3751,15
3196,900,83623,0,1,1,1,2692,6
3197,0,15920,0,1,1,1,2500,1
3198,0,50674,0,2,1,1,22073,12
3199,500,55461,0,4,1,1,31658,17
3200,0,93264,0,1,1,1,3250,19
3201,500,115154,0,3,1,1,13466,17
3202,0,24920,0,1,1,1,375,3
3203,0,64924,0,1,3,1,14971,13
3204,500,25210,0,1,1,1,14500,5
3205,0,41247,0,1,1,1,0,0
3206,0,5929,0,1,1,1,168,7
3207,0,14457,2288,1,1,1,1875,8
3208,250,29067,0,1,1,1,485,3
3209,0,112164,0,3,1,1,16802,14
3210,0,44764,0,2,1,1,5539,6
3211,0,38997,0,1,1,1,5158,18
3212,0,115215,0,2,1,1,5824,7
3213,0,96714,0,3,1,1,17026,15
3214,0,32988,0,4,1,1,49484,14
3215,0,11552,0,1,1,1,0,0
3216,550,38739,0,1,1,1,3050,3
3217,500,142989,0,4,1,1,26210,14
3218,0,1724,0,3,1,1,27305,20
3219,1800,56395,0,5,1,1,72905,24
3220,0,11845,0,1,1,1,625,2
3221,2358,46378,4844,1,1,1,2358,5
3222,0,85071,0,1,1,1,6600,4
3223,563,53543,0,1,1,1,21183,11
3224,0,33834,0,1,1,1,3920,12
3225,0,36839,0,1,1,1,4436,6
3226,0,42042,0,2,1,1,9846,14
3227,0,72027,0,1,1,1,0,0
3228,50,2692,0,1,1,1,800,4
3229,0,17818,0,1,1,1,0,0
3230,1567,70927,0,1,1,1,12011,12
3231,0,57622,0,1,1,1,1250,3
3232,0,323,0,1,1,1,0,0
3233,0,33530,0,1,1,1,0,0
3234,0,16452,0,1,1,1,9181,5
3235,12873,287033,0,1,1,1,26161,58
3236,1150,55487,0,3,1,1,23123,19
3237,0,14648,0,3,1,1,21157,12
3238,0,10621,0,1,1,1,90,3
3239,0,23224,0,1,1,1,1750,7
3240,0,17684,0,1,1,1,93,1
3241,500,2477,0,1,1,1,2319,6
3242,0,44668,0,1,1,1,872,2
3243,150,22461,0,1,1,1,150,1
3244,500,103200,0,1,1,1,500,1
3245,0,74007,0,2,1,1,9259,13
3246,0,22134,0,1,1,1,0,0
3247,0,242062,0,1,1,1,5125,18
3248,0,24683,0,1,1,1,600,2
3249,3088,51680,0,4,1,1,54926,65
3250,0,8819,0,3,1,1,12472,15
3251,0,61545,0,3,1,1,18351,18
3252,1500,124837,0,1,1,1,4400,7
3253,0,50848,0,1,1,1,0,0
3254,0,19661,0,1,1,1,0,0
3255,2150,32156,0,2,1,1,23928,29
3256,1039,123055,0,1,1,1,11564,5
3257,700,63331,0,1,1,1,4200,4
3258,0,9646,0,1,1,1,3445,11
3259,0,16569,0,1,1,1,3204,8
3260,2750,194111,0,1,1,1,12350,30
3261,1065,147128,0,5,1,1,59991,47
3262,700,59177,0,1,1,1,2300,6
3263,0,26693,0,3,1,1,22057,14
3264,0,2912,0,1,1,1,510,1
3265,0,13982,0,1,1,1,500,1
3266,0,14428,0,1,1,1,3475,21
3267,0,21740,0,1,1,1,5625,11
3268,0,8811,0,1,1,1,600,5
3269,0,48256,0,2,1,1,8942,14
3270,0,10994,0,3,1,1,10492,15
3271,0,27320,2788,1,1,1,0,0
3272,0,66614,0,1,1,1,0,0
3273,0,78105,0,2,1,1,49364,14
3274,0,120860,0,1,1,1,2000,1
3275,0,77382,0,1,1,1,4950,13
3276,0,19290,0,1,1,1,0,0
3277,0,50987,0,1,1,1,0,0
3278,500,101290,0,4,1,1,33876,22
3279,0,17377,2178,1,1,1,500,1
3280,500,11711,0,1,1,1,500,1
3281,1500,28712,0,1,1,1,1500,3
3282,7550,110839,0,1,1,1,17550,24
3283,2000,65633,0,1,1,1,3100,10
3284,0,69106,0,1,1,1,17832,10
3285,0,66009,0,1,1,1,0,0
3286,0,16843,0,1,1,1,780,3
3287,0,27071,0,1,1,1,2125,10
3288,550,25807,0,1,1,1,550,3
3289,200,132871,0,1,1,1,300,3
3290,0,24065,589,3,1,1,29586,9
3291,2220,92533,0,1,1,1,2220,4
3292,0,14513,0,1,1,1,50,2
3293,0,162365,0,5,1,1,65029,15
3294,0,4834,0,2,1,1,13441,17
3295,0,21311,3418,1,1,1,2000,9
3296,0,49804,0,1,1,1,0,0
3297,1050,135567,0,1,1,1,3650,5
3298,917,135374,0,3,1,1,23835,22
3299,0,140914,0,1,1,1,0,0
3300,0,6789,0,1,1,1,0,0
3301,0,61893,0,1,1,1,0,0
3302,250,83082,0,1,1,1,16207,13
3303,0,16962,0,1,1,1,0,0
3304,600,85955,0,4,1,1,34197,22
3305,0,22215,0,1,1,1,2375,12
3306,1944,105898,0,1,1,1,4444,5
3307,0,66807,0,3,1,1,23456,14
3308,500,131366,0,1,1,1,1500,2
3309,1000,31929,0,1,1,1,3500,3
3310,500,20540,0,1,1,1,5731,15
3311,0,48131,0,5,1,1,60090,18
3312,0,16346,0,1,1,1,5930,15
3313,104,15540,0,1,1,1,209,3
3314,0,17828,0,4,1,1,35099,14
3315,150,298927,0,5,1,1,69449,27
3316,1150,66300,0,1,1,1,4750,6
3317,0,28446,0,1,1,1,0,0
3318,0,80906,0,3,1,1,23548,15
3319,1050,12153,0,1,1,1,1050,9
3320,250,37569,0,1,1,1,3850,4
3321,500,98151,0,3,1,1,38812,11
3322,750,224852,0,1,1,1,7750,32
3323,0,19881,0,1,1,1,2472,15
3324,0,13490,0,1,1,1,0,0
3325,0,46672,500,3,1,1,22404,22
3326,1000,119735,0,3,1,1,22432,17
3327,0,18317,0,1,1,1,2375,12
3328,0,26334,0,1,1,1,0,0
3329,0,143441,0,5,1,1,58475,27
3330,0,10697,0,1,1,1,1000,8
3331,0,14072,0,3,1,1,20700,16
3332,500,35661,7487,1,1,1,600,3
3333,0,54697,0,1,1,1,1625,6
3334,0,18359,0,1,1,1,0,0
3335,400,47764,0,2,1,1,23122,11
3336,0,51169,4903,3,1,1,13080,13
3337,0,32099,0,3,1,1,10534,6
3338,0,84148,0,1,1,5,84148,7
3339,0,45137,0,1,1,1,2000,1
3340,0,18179,0,1,1,1,5488,3
3341,0,39566,0,2,1,1,23755,18
3342,0,46809,0,1,1,1,125,1
3343,0,41628,0,3,1,1,16771,12
3344,0,20891,0,1,1,1,150,3
3345,725,36513,1692,1,1,1,825,3
3346,0,116923,0,5,1,1,70403,50
3347,0,7879,0,1,1,1,1815,5
3348,0,40091,0,1,1,1,0,0
3349,128,45842,0,1,1,1,8253,15
3350,0,500,0,1,1,1,0,0
3351,0,43595,0,1,1,1,4375,14
3352,1950,29291,0,4,1,1,31357,32
3353,0,63392,0,3,1,1,20553,17
3354,0,19578,0,2,1,1,5208,11
3355,0,10926,0,1,1,1,0,0
3356,0,19839,0,4,1,1,36375,15
3357,0,64594,0,2,1,1,9295,14
3358,0,24580,0,1,1,1,255,3
3359,0,20318,0,1,2,1,6990,13
3360,0,24579,0,1,1,1,2100,10
3361,0,71713,0,1,1,1,2135,4
3362,3694,73501,0,3,1,1,21014,26
3363,50,61479,0,1,1,1,6050,4
3364,0,21915,0,1,1,1,1875,8
